"Tipo","Preco","Area","Quartos","Banheiros","Endereco","Estado","Cidade","lat","long"
"AP",700,60,3,3,"Rua Oscar Bezerra, 66 - Couto Fernandes, Fortaleza - CE, Brazil","CE","Fortaleza",-3.760287,-38.5598
"AP",1200,60,2,2,"Rua Amâncio Valente, 1555 - Cambeba, Fortaleza - CE, Brazil","CE","Fortaleza",-3.80852,-38.4797
"AP",1000,62,2,1,"Morumbi, Cascavel - PR, Brazil","PR","Cascavel",-26.25536,-52.68211
"AP",1000,60,3,2,"Parque Dois Irmãos, Fortaleza - CE, Brazil","CE","Fortaleza",-3.811084,-38.5481
"AP",1300,145,3,1,"Neva, Cascavel - PR, Brazil","PR","Cascavel",-24.97035,-53.46941
"AP",1800,50,2,1,"Santa Clara, Eusébio - CE, Brazil","CE","Eusébio",-3.867491,-38.48534
"AP",600,35,1,1,"Avenida Senador Fernandes Távora, 99 - Jóquei Clube, Fortaleza - CE, Brazil","CE","Fortaleza",-3.768934,-38.57117
"AP",693,35,2,1,"Rua Luís Fernandes, 485 - Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1209,45,2,1,"Rua Bárbara de Alencar - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.740617,-38.50621
"AP",900,72,3,2,"Rua Vinícius de Morais, 211 - Sao Gerardo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732475,-38.55651
"AP",1400,80,3,4,"Dionísio Torres, Fortaleza - CE, Brazil","CE","Fortaleza",-3.748027,-38.50649
"AP",1100,52,2,2,"Rua João Gentil, 473 - Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.743697,-38.53797
"AP",450,73,2,2,"Rua Newton Craveiro, 120 - Parque Iracema, Fortaleza - CE, Brazil","CE","Fortaleza",-3.808557,-38.49514
"AP",1150,65,3,2,"Avenida Ministro José Américo - Cambeba, Fortaleza - CE, Brazil","CE","Fortaleza",-3.810484,-38.48356
"AP",759,70,2,1,"Avenida Francisco Sá - Jacarecanga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.722158,-38.54287
"AP",1100,87,2,1,"Rua João Cordeiro, 374 - Praia de Iracema, Fortaleza - CE, Brazil","CE","Fortaleza",-3.720847,-38.51163
"AP",1200,55,2,2,"Rua José de Barcelos - Parquelândia, Fortaleza - CE, Brazil","CE","Fortaleza",-3.733066,-38.55104
"AP",1250,110,2,1,"Centro, Cascavel - PR, Brazil","PR","Cascavel",-24.73033,-53.73957
"AP",1300,76,3,2,"Rua das Carnaúbas, 140 - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.807784,-38.53521
"AP",1150,64,3,2,"Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",-3.794748,-38.49814
"AP",500,46,2,1,"Rua 3 - Pedras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.870224,-38.52119
"AP",1875,70,3,2,"Rua Alódia, 200 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1550,62,2,1,"Avenida Engenheiro Luiz Vieira, 800 - Manoel Dias Branco, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1650,75,3,3,"Rua Vilebaldo Aguiar - Cocó, Fortaleza - CE, Brazil","CE","Fortaleza",-3.740888,-38.48679
"AP",1600,68,2,2,"Rua Ana Bilhar, 868 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.72998,-38.49421
"AP",800,42,1,1,"Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741486,-38.53885
"AP",1400,70,2,1,"Pacaembú, Cascavel - PR, Brazil","PR","Cascavel",-24.95748,-53.41746
"AP",1100,75,3,3,"Rua Tavares Coutinho, 1699 - Varjota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732513,-38.48497
"AP",640,75,2,2,"Rua Alice, 222 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",-3.79003,-38.49972
"AP",1800,73,3,1,"Rua Monsenhor Carneiro da Cunha - Engenheiro Luciano Cavalcante, Fortaleza - CE, Brazil","CE","Fortaleza",-3.774933,-38.49378
"AP",900,77,2,2,"Rua André Dall'Olio - Papicu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.74062,-38.47644
"AP",1150,123,3,3,"Rua Lauro Maia, 1011 - José Bonifácio, Fortaleza - CE, Brazil","CE","Fortaleza",-3.740192,-38.52439
"AP",1100,53,3,2,"Cambeba, Fortaleza - CE, Brazil","CE","Fortaleza",-3.806602,-38.48513
"AP",880,67,2,2,"Rua Belo Horizonte, 2830 - Jóquei Clube, Fortaleza - CE, Brazil","CE","Fortaleza",-3.765073,-38.56829
"AP",1900,44,1,1,"Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.734153,-38.5097
"AP",500,60,3,2,"Rua Rio Negro, 98 - Tabapuã, Caucaia - CE, Brazil","CE","Caucaia",-3.739571,-38.60554
"AP",650,60,2,2,"Rua Professor José Henrique, 1226 - Guajiru, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",800,42,2,1,"Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",-3.826662,-38.49352
"AP",900,55,2,2,"Rua Alan Kardec, 324 - Montese, Fortaleza - CE, Brazil","CE","Fortaleza",-3.76277,-38.55275
"AP",1010,63,3,2,"Rua Cândido Maia, 70 - Antônio Bezerra, Fortaleza - CE, Brazil","CE","Fortaleza",-3.736115,-38.59015
"AP",1400,65,2,2,"Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.727822,-38.50037
"AP",825,50,2,1,"Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",-3.826662,-38.49352
"AP",700,66,2,1,"Rua Mário de Andrade, 1062 - Bela Vista, Fortaleza - CE, Brazil","CE","Fortaleza",-3.754565,-38.55804
"AP",3000,118,3,2,"Rua Paraná - Centro, Cascavel - PR, Brazil","PR","Cascavel",-24.95428,-53.45763
"AP",580,47,2,2,"Parque Santa Rosa, Fortaleza - CE, Brazil","CE","Fortaleza",-3.819765,-38.59468
"AP",2500,38,1,1,"Rua Antônio Atualpa Rodrigues, 100 - Praia do Futuro II, Fortaleza - CE, Brazil","CE","Fortaleza",-3.751137,-38.4513
"AP",1100,58,3,2,"Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.813118,-38.53206
"AP",360,102,3,3,"Rua Cajueiro, 125 - Porto das Dunas, Aquiraz - CE, Brazil","CE","Aquiraz",NA,NA
"AP",680,70,2,1,"Rua Gois Monteiro, 103 - Antônio Bezerra, Fortaleza - CE, Brazil","CE","Fortaleza",-3.735092,-38.58736
"AP",1400,41,2,1,"Rua Alameda Verde, 100 - Coacu, Eusébio - CE, Brazil","CE","Eusébio",NA,NA
"AP",1200,68,2,2,"Avenida Estrela do Mar, 100 - Porto das Dunas, Aquiraz - CE, Brazil","CE","Aquiraz",-3.849444,-38.39423
"AP",4500,100,2,2,"Avenida dos Coqueiros, 500110 - Cumbuco, Caucaia - CE, Brazil","CE","Caucaia",-3.633586,-38.71612
"AP",650,70,2,1,"Avenida Engenheiro Leal Lima Verde - Sapiranga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.791606,-38.47607
"AP",2100,115,3,2,"Avenida dos Golfinhos, 2409 - Porto das Dunas, Aquiraz - CE, Brazil","CE","Aquiraz",-3.845821,-38.38967
"AP",1200,65,2,2,"Rua B, 550 - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.81519,-38.53666
"AP",750,50,2,1,"Rua Conselheiro Tristão, 512 - Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-3.73633,-38.52574
"AP",1210,85,2,2,"Rua Coronel Solon, 330 - José Bonifácio, Fortaleza - CE, Brazil","CE","Fortaleza",-3.743069,-38.52768
"AP",1028,65,3,2,"Rua dos Sabiás - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.806268,-38.53885
"AP",3500,119,3,4,"Rua João Cordeiro, 949 - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.736505,-38.51681
"AP",750,43,2,1,"Rua Júlio Alcides - Maraponga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.78784,-38.56679
"AP",950,67,3,2,"Rua Benjamim Moura, 489 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",650,45,2,1,"Avenida Senador Fernandes Távora, 996 - Henrique Jorge, Fortaleza - CE, Brazil","CE","Fortaleza",-3.760975,-38.58432
"AP",900,50,2,1,"Rua Conegundes Rodrigues, 140 - Montese, Fortaleza - CE, Brazil","CE","Fortaleza",-3.76426,-38.54326
"AP",900,53,1,1,"Rua Doutor Atualpa Barbosa Lima, 600 - Praia de Iracema, Fortaleza - CE, Brazil","CE","Fortaleza",-3.723359,-38.51378
"AP",650,50,2,1,"Rua Francisca Nogueira Ramos, 266 - Cajazeiras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.80714,-38.50383
"AP",1800,130,2,2,"Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.734153,-38.5097
"AP",750,48,2,2,"Rua Lago das Orquídeas, 1150 - Jardim das Oliveiras, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",2159,134,2,2,"Rua Guilherme Rocha - Jacarecanga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.722963,-38.5404
"AP",2000,96,3,2,"Avenida Bezerra de Menezes, 1966 - Sao Gerardo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732692,-38.55064
"AP",650,49,2,1,"Rua Joaquim Martins - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.807883,-38.5422
"AP",1100,91,2,2,"Rua José Vilar - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725341,-38.50139
"AP",2000,170,4,7,"Rua Paula Ney, 520 - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.740143,-38.49636
"AP",809,42,2,1,"CE-040 - Centro, Eusébio - CE, Brazil","CE","Eusébio",-3.881155,-38.45173
"AP",1500,80,2,2,"Rua Comandante Prata, 75 - Mucuripe, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725399,-38.48811
"AP",1400,71,2,1,"Pacaembú, Cascavel - PR, Brazil","PR","Cascavel",-24.95748,-53.41746
"AP",2000,120,3,4,"Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.727822,-38.50037
"AP",1100,73,2,2,"Praia de Iracema, Fortaleza - CE, Brazil","CE","Fortaleza",-3.720798,-38.51563
"AP",900,60,3,2,"Papicu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.739545,-38.47538
"AP",1400,130,3,3,"Rua Vicente Linhares, 765 - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.742827,-38.49756
"AP",530,80,3,1,"Aerolândia, Fortaleza - CE, Brazil","CE","Fortaleza",-3.774889,-38.51358
"AP",700,70,2,2,"Castelão, Fortaleza - CE, Brazil","CE","Fortaleza",-3.806742,-38.52168
"AP",2300,95,3,3,"JOSE DE ALENCAR, Fortaleza - CE, Brazil","CE","Fortaleza",-3.810008,-38.47262
"AP",1600,92,2,1,"Rua Almirante Rufino - Montese, Fortaleza - CE, Brazil","CE","Fortaleza",-3.764636,-38.54337
"AP",730,170,1,2,"Avenida Ministro José Américo, 80 - Cambeba, Fortaleza - CE, Brazil","CE","Fortaleza",-3.808542,-38.48946
"AP",1800,97,3,2,"Rua Doutor Gilberto Studart, 1560 - Cocó, Fortaleza - CE, Brazil","CE","Fortaleza",-3.747698,-38.46838
"AP",1000,80,3,2,"Rua Antonina do Norte, 194 - Sao Gerardo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.729906,-38.55367
"AP",1100,60,1,1,"Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.727822,-38.50037
"AP",600,69,3,1,"Rua Haroldo Torres - Sao Gerardo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.728189,-38.56156
"AP",700,60,4,2,"Rua F, 50 - Edson Queiroz, Fortaleza - CE, Brazil","CE","Fortaleza",-3.781473,-38.47342
"AP",1300,98,2,1,"Country, Cascavel - PR, Brazil","PR","Cascavel",-24.9415,-53.45087
"AP",650,35,1,1,"Avenida Senador Fernandes Távora, 99 - Jóquei Clube, Fortaleza - CE, Brazil","CE","Fortaleza",-3.768934,-38.57117
"AP",1200,66,3,1,"Rua da Assunção - Fátima, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741938,-38.53111
"AP",700,65,3,2,"Cajazeiras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803618,-38.50861
"AP",1100,62,2,1,"Rua São Francisco de Assis - Pioneiros Catarinenses, Cascavel - PR, Brazil","PR","Cascavel",-24.97522,-53.48165
"AP",1000,60,1,1,"Rua Barbosa de Freitas, 285 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.731604,-38.49577
"AP",759,48,2,1,"CE-040 - Centro, Eusébio - CE, Brazil","CE","Eusébio",-3.881155,-38.45173
"AP",600,65,2,1,"Tauape, Fortaleza - CE, Brazil","CE","Fortaleza",-3.757361,-38.51064
"AP",709,57,3,2,"Rua Eliezer de Freitas Guimarães - Icarai, Caucaia - CE, Brazil","CE","Caucaia",-3.688831,-38.66894
"AP",600,35,1,1,"Avenida Senador Fernandes Távora, 99 - Jóquei Clube, Fortaleza - CE, Brazil","CE","Fortaleza",-3.768934,-38.57117
"AP",1100,60,2,2,"Avenida Bezerra de Menezes, 2423 - Sao Gerardo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732692,-38.55064
"AP",1200,45,2,1,"Travessa Armando Oliveira, 13 - Parquelândia, Fortaleza - CE, Brazil","CE","Fortaleza",-3.736821,-38.56731
"AP",779,75,3,2,"Rua Conselheiro Estelita - Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725994,-38.53999
"AP",480,45,2,1,"Rua 345, 12 - Nova Metropole Jurema, Caucaia - CE, Brazil","CE","Caucaia",NA,NA
"AP",800,70,2,2,"Rua Coronel Nunes de Melo, 1493 - Rodolfo Teófilo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.748342,-38.55261
"AP",1300,65,3,1,"Rua 5 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",850,55,2,1,"Avenida Visconde do Rio Branco, 2245 - Fátima, Fortaleza - CE, Brazil","CE","Fortaleza",-3.753677,-38.52045
"AP",800,48,2,1,"Rua Rio Solimões, 85 - Floresta, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725326,-38.58002
"AP",1100,75,2,1,"Rua Pereira Filgueiras, 3850 - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",-3.729418,-38.50965
"AP",500,51,2,2,"Rua Rui Monte, 1070 - Antônio Bezerra, Fortaleza - CE, Brazil","CE","Fortaleza",-3.73918,-38.58757
"AP",800,69,2,1,"Rua Paraná - Coqueiral, Cascavel - PR, Brazil","PR","Cascavel",-24.95274,-53.48944
"AP",900,55,1,1,"Avenida Jovita Feitosa, 2305 - Parquelândia, Fortaleza - CE, Brazil","CE","Fortaleza",-3.742003,-38.56651
"AP",650,40,2,2,"Presidente Kennedy, Fortaleza - CE, Brazil","CE","Fortaleza",-3.733217,-38.57002
"AP",550,50,1,2,"Avenida da Universidade, 3131 - Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.73479,-38.53349
"AP",570,45,2,1,"Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",-3.826662,-38.49352
"AP",1500,170,3,2,"Rua Carlos de Carvalho - Centro, Cascavel - PR, Brazil","PR","Cascavel",-24.94867,-53.45866
"AP",1200,116,2,1,"Rua Souza Naves, 3600 - Centro, Cascavel - PR, Brazil","PR","Cascavel",-24.95252,-53.45759
"AP",1000,90,3,1,"Rua Primeiro de Maio - Bonsucesso, Fortaleza - CE, Brazil","CE","Fortaleza",-3.784484,-38.58292
"AP",800,45,2,1,"Rua Tamoios - Alto Alegre, Cascavel - PR, Brazil","PR","Cascavel",-24.95556,-53.4954
"AP",750,66,3,2,"Cajazeiras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803618,-38.50861
"AP",2800,120,3,4,"Rua 3, 200 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",650,50,1,1,"Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741486,-38.53885
"AP",750,52,2,1,"Rua Estado do Rio, 129 - Demócrito Rocha, Fortaleza - CE, Brazil","CE","Fortaleza",-3.75649,-38.56957
"AP",1200,183,3,2,"Avenida Antônio Sales, 562 - Joaquim Tavora, Fortaleza - CE, Brazil","CE","Fortaleza",-3.740593,-38.51805
"AP",750,45,2,1,"Rua Murará, 101 - Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1500,60,2,2,"Rua Tibúrcio Cavalcanti - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1300,85,3,2,"Rua Mariana Furtado Leite - Edson Queiroz, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",750,67,3,1,"Rua Eliseu Oriá - JOSE DE ALENCAR, Fortaleza - CE, Brazil","CE","Fortaleza",-3.818668,-38.47959
"AP",4800,216,3,4,"Rua Tibúrcio Cavalcanti, 918 - Aldeota, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",2200,80,3,4,"Avenida Senador Virgílio Távora, 77 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732357,-38.4917
"AP",2000,60,1,1,"Rua Hermínia Bonavides, 291 - Vicente Pinzon, Fortaleza - CE, Brazil","CE","Fortaleza",-3.730612,-38.46215
"AP",600,72,3,3,"Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",-3.794748,-38.49814
"AP",1150,68,2,2,"Rua Joaquim Marques, 140 - Presidente Kennedy, Fortaleza - CE, Brazil","CE","Fortaleza",-3.73557,-38.57039
"AP",2000,55,2,2,"Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-4.225295,-38.92097
"AP",2000,107,4,4,"Rua Eduardo Sabóia, 600 - Papicu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.738801,-38.47994
"AP",1400,62,2,2,"Rua Canuto de Aguiar - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.730938,-38.49451
"AP",750,67,3,2,"Rua Martinho Rodrigues, 372 - Fátima, Fortaleza - CE, Brazil","CE","Fortaleza",-3.754843,-38.52696
"AP",720,52,2,1,"Rua Evaristo Reis, 309 - São João do Tauape, Fortaleza - CE, Brazil","CE","Fortaleza",-3.76124,-38.50878
"AP",980,62,3,1,"Rua 2, 100 - Edson Queiroz, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",600,44,2,2,"Rua Lourdes Vidal Alves, 714 - Lagoa Redonda, Fortaleza - CE, Brazil","CE","Fortaleza",-3.822495,-38.47269
"AP",820,55,2,1,"Avenida Prudente Brasil, 633 - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803198,-38.53222
"AP",700,60,2,2,"Rua da Saudade, 284 - Montese, Fortaleza - CE, Brazil","CE","Fortaleza",-3.770572,-38.54359
"AP",650,42,2,1,"Rua I, 121 - Messejana, Fortaleza - CE, Brazil","CE","Fortaleza",-3.83515,-38.48372
"AP",800,55,2,2,"Rua Rui Monte, 1070 - Antônio Bezerra, Fortaleza - CE, Brazil","CE","Fortaleza",-3.73918,-38.58757
"AP",750,74,2,2,"Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741486,-38.53885
"AP",1000,70,3,2,"Vila Tolentino, Cascavel - PR, Brazil","PR","Cascavel",NA,NA
"AP",1800,80,3,1,"Rua Senador Machado - Mucuripe, Fortaleza - CE, Brazil","CE","Fortaleza",-3.724604,-38.48358
"AP",600,60,2,2,"Rua Antônio Mendes, 219 - Jardim América, Fortaleza - CE, Brazil","CE","Fortaleza",-3.750479,-38.54098
"AP",500,45,2,1,"Rua I - Quintino Cunha, Fortaleza - CE, Brazil","CE","Fortaleza",-3.724831,-38.60019
"AP",800,45,2,2,"Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-4.225295,-38.92097
"AP",680,83,2,2,"Rua Padre Miguelinho, 589 - Fátima, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1400,65,2,3,"Mucuripe, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725706,-38.4848
"AP",550,70,3,2,"Cajazeiras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803618,-38.50861
"AP",750,55,2,1,"Rua Leão XIII, 444 - Serrinha, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",600,70,2,1,"Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-4.225295,-38.92097
"AP",1200,50,2,1,"Rua Tenente Benévolo, 550 - Centro, Fortaleza - CE, Brazil","CE","Fortaleza",-3.724538,-38.5199
"AP",1119,169,4,3,"Rua Canuto de Aguiar - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.730938,-38.49451
"AP",400,35,1,1,"Rua Américo Vespúcio, 60 - Serrinha, Fortaleza - CE, Brazil","CE","Fortaleza",-3.783105,-38.5488
"AP",3800,107,3,4,"Avenida dos Golfinhos, 2071 - Porto das Dunas, Fortaleza - CE, Brazil","CE","Fortaleza",-3.845821,-38.38967
"AP",2600,88,3,3,"Rua Leão Marinho, 183 - Porto das Dunas, Aquiraz - CE, Brazil","CE","Aquiraz",-3.840059,-38.3977
"AP",4700,95,2,1,"Avenida dos Coqueiros, 0 - Cumbuco, Caucaia - CE, Brazil","CE","Caucaia",-3.622598,-38.74049
"AP",900,80,3,2,"Rua Tiradentes, 641 - Rodolfo Teófilo, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741828,-38.54938
"AP",700,46,1,1,"Rua Carlos de Carvalho, 3950 - Centro, Cascavel - PR, Brazil","PR","Cascavel",-24.94867,-53.45866
"AP",900,86,3,3,"Rua Renato Braga, 200 - Vicente Pinzon, Fortaleza - CE, Brazil","CE","Fortaleza",-3.732543,-38.4612
"AP",1100,117,3,2,"Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741486,-38.53885
"AP",1000,130,3,1,"Rua Marechal Deodoro, 55 - Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.743085,-38.53657
"AP",800,51,2,1,"Rua Emir Sfair - Santa Cruz, Cascavel - PR, Brazil","PR","Cascavel",-24.95092,-53.50839
"AP",850,65,2,1,"Recanto Tropical, Cascavel - PR, Brazil","PR","Cascavel",-24.93494,-53.48399
"AP",800,50,2,1,"Rua Pedro de Queiros, 1068 - Amadeu Furtado, Fortaleza - CE, Brazil","CE","Fortaleza",-3.742641,-38.55923
"AP",2500,56,2,2,"Rua Barão de Aracati, 145 - Praia de Iracema, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",500,60,2,1,"Rua 9 - Tabapuã, Caucaia - CE, Brazil","CE","Caucaia",-3.738621,-38.61305
"AP",1050,70,2,2,"Farias Brito, Fortaleza - CE, Brazil","CE","Fortaleza",-3.72965,-38.54309
"AP",1250,120,3,3,"Rua Tibúrcio Cavalcanti, 2777 - Dionísio Torres, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",1450,71,2,1,"Porto das Dunas, Aquiraz - CE, Brazil","CE","Aquiraz",-3.848832,-38.39328
"AP",1000,66,3,2,"Rua dos Sabiás, 465 - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.806268,-38.53885
"AP",1000,52,3,2,"Rua João Gentil - Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.743697,-38.53797
"AP",650,70,3,1,"Avenida Augusto dos Anjos, 220 - Jóquei Clube, Fortaleza - CE, Brazil","CE","Fortaleza",-3.770382,-38.57051
"AP",700,55,2,1,"Avenida Heróis do Acre, 725 - Passaré, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803152,-38.53701
"AP",750,60,3,1,"Rua Benjamim Moura - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",850,50,1,1,"Avenida Jovita Feitosa, 2295 - Parquelândia, Fortaleza - CE, Brazil","CE","Fortaleza",-3.739165,-38.55317
"AP",1600,85,3,3,"Cocó, Fortaleza - CE, Brazil","CE","Fortaleza",-3.748159,-38.48086
"AP",2200,77,3,3,"Cocó, Fortaleza - CE, Brazil","CE","Fortaleza",-3.748159,-38.48086
"AP",659,57,2,1,"Avenida Francisco Sá - Jacarecanga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.722158,-38.54287
"AP",2200,72,3,2,"Engenheiro Luciano Cavalcante, Fortaleza - CE, Brazil","CE","Fortaleza",-3.776979,-38.48978
"AP",1400,54,2,2,"Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.727822,-38.50037
"AP",3350,56,2,2,"Rua Barão de Aracati, 145 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.723527,-38.50863
"AP",2000,70,1,2,"Rua Doutor Márlio Fernandes, 275 - Guararapes, Fortaleza - CE, Brazil","CE","Fortaleza",-3.760727,-38.48465
"AP",550,47,2,2,"Parque Santa Rosa, Fortaleza - CE, Brazil","CE","Fortaleza",-3.819765,-38.59468
"AP",950,75,3,3,"Avenida Eduardo Girão, 150 - Benfica, Fortaleza - CE, Brazil","CE","Fortaleza",-3.749318,-38.5389
"AP",700,45,2,1,"Rua Monte Líbano, 946 - Mondubim, Fortaleza - CE, Brazil","CE","Fortaleza",-3.826265,-38.56314
"AP",1100,90,3,3,"Rua Engenheiro Edmundo Almeida Filho, 152 - Vila União, Fortaleza - CE, Brazil","CE","Fortaleza",-3.762584,-38.5297
"AP",1600,120,3,4,"Rua Doutor Batista de Oliveira, 234 - Papicu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.741528,-38.47919
"AP",550,40,2,1,"Rua Florêncio Fontenele - Jangurussu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.832941,-38.50736
"AP",7500,128,2,3,"Avenida Beira Mar, 2120 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.724734,-38.50216
"AP",3365,42,1,1,"Avenida Beira Mar, 2450 - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",-3.725656,-38.49716
"AP",1655,58,2,1,"Rua 3, 200 - Cidade dos Funcionários, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",650,50,2,1,"Coqueiral, Cascavel - PR, Brazil","PR","Cascavel",-24.95234,-53.48969
"AP",700,54,2,1,"Cajazeiras, Fortaleza - CE, Brazil","CE","Fortaleza",-3.803618,-38.50861
"AP",2000,65,3,3,"Rua Tomás Pompeu - Meireles, Fortaleza - CE, Brazil","CE","Fortaleza",NA,NA
"AP",550,54,2,1,"Rua Francisco Evangelista Barros - Camurupim, Caucaia - CE, Brazil","CE","Caucaia",-3.708437,-38.65555
"AP",2300,59,2,2,"Rua Pereira de Miranda, 555 - Papicu, Fortaleza - CE, Brazil","CE","Fortaleza",-3.739355,-38.48134
"AP",650,75,2,2,"Rua José Júlio Feitosa, 440 - Sapiranga, Fortaleza - CE, Brazil","CE","Fortaleza",-3.802485,-38.45849
